narration_id,participant_id,video_id,start_frame,stop_frame,event_start_frame,time_to_event_frames,time_to_event_sec,start_timestamp,stop_timestamp,event_start_timestamp,cross,cross_class,look,look_class,action,action_class,designated_class,intersection_class,signalized_class,crossing_point,crossing,exp_start_point
video_0020_0_20_90_obs1,0_20_90,video_0020,44,58,98,40,1.3333333333333333,00:01.5,00:01.9,00:03.3,,0,,-1,,-1,,,,,,
video_0020_0_20_90_obs2,0_20_90,video_0020,34,48,98,50,1.6666666666666667,00:01.1,00:01.6,00:03.3,,0,,-1,,-1,,,,,,
video_0020_0_20_90_obs3,0_20_90,video_0020,24,38,98,60,2.0,00:00.8,00:01.3,00:03.3,,0,,-1,,-1,,,,,,
video_0020_0_20_90_obs4,0_20_90,video_0020,14,28,98,70,2.333333333333333,00:00.5,00:00.9,00:03.3,,0,,-1,,-1,,,,,,
video_0020_0_20_90_obs5,0_20_90,video_0020,4,18,98,80,2.6666666666666665,00:00.1,00:00.6,00:03.3,,0,,-1,,-1,,,,,,
video_0020_0_20_91_obs0,0_20_91,video_0020,495,509,539,30,1.0,00:16.5,00:17.0,00:18.0,,0,,-1,,-1,,,,,,
video_0020_0_20_91_obs1,0_20_91,video_0020,485,499,539,40,1.3333333333333333,00:16.2,00:16.6,00:18.0,,0,,-1,,-1,,,,,,
video_0020_0_20_91_obs2,0_20_91,video_0020,475,489,539,50,1.6666666666666667,00:15.8,00:16.3,00:18.0,,0,,-1,,-1,,,,,,
video_0020_0_20_91_obs3,0_20_91,video_0020,465,479,539,60,2.0,00:15.5,00:16.0,00:18.0,,0,,-1,,-1,,,,,,
video_0020_0_20_91_obs4,0_20_91,video_0020,455,469,539,70,2.333333333333333,00:15.2,00:15.6,00:18.0,,0,,-1,,-1,,,,,,
video_0020_0_20_91_obs5,0_20_91,video_0020,445,459,539,80,2.6666666666666665,00:14.8,00:15.3,00:18.0,,0,,-1,,-1,,,,,,
video_0020_0_20_91_obs6,0_20_91,video_0020,435,449,539,90,3.0,00:14.5,00:15.0,00:18.0,,0,,-1,,-1,,,,,,
video_0020_0_20_1p_obs0,0_20_1p,video_0020,495,509,539,30,1.0,00:16.5,00:17.0,00:18.0,,0,,-1,,-1,,,,,,
video_0020_0_20_1p_obs1,0_20_1p,video_0020,485,499,539,40,1.3333333333333333,00:16.2,00:16.6,00:18.0,,0,,-1,,-1,,,,,,
video_0020_0_20_1p_obs2,0_20_1p,video_0020,475,489,539,50,1.6666666666666667,00:15.8,00:16.3,00:18.0,,0,,-1,,-1,,,,,,
video_0020_0_20_1p_obs3,0_20_1p,video_0020,465,479,539,60,2.0,00:15.5,00:16.0,00:18.0,,0,,-1,,-1,,,,,,
video_0020_0_20_1p_obs4,0_20_1p,video_0020,455,469,539,70,2.333333333333333,00:15.2,00:15.6,00:18.0,,0,,-1,,-1,,,,,,
video_0020_0_20_1p_obs5,0_20_1p,video_0020,445,459,539,80,2.6666666666666665,00:14.8,00:15.3,00:18.0,,0,,-1,,-1,,,,,,
video_0020_0_20_1p_obs6,0_20_1p,video_0020,435,449,539,90,3.0,00:14.5,00:15.0,00:18.0,,0,,-1,,-1,,,,,,
video_0025_0_25_107b_obs0,0_25_107b,video_0025,157,171,201,30,1.0,00:05.2,00:05.7,00:06.7,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0025_0_25_107b_obs1,0_25_107b,video_0025,147,161,201,40,1.3333333333333333,00:04.9,00:05.4,00:06.7,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0025_0_25_107b_obs2,0_25_107b,video_0025,137,151,201,50,1.6666666666666667,00:04.6,00:05.0,00:06.7,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0025_0_25_107b_obs3,0_25_107b,video_0025,127,141,201,60,2.0,00:04.2,00:04.7,00:06.7,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0025_0_25_107b_obs4,0_25_107b,video_0025,117,131,201,70,2.333333333333333,00:03.9,00:04.4,00:06.7,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0025_0_25_107b_obs5,0_25_107b,video_0025,107,121,201,80,2.6666666666666665,00:03.6,00:04.0,00:06.7,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0025_0_25_107b_obs6,0_25_107b,video_0025,97,111,201,90,3.0,00:03.2,00:03.7,00:06.7,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0025_0_25_104_obs0,0_25_104,video_0025,105,119,149,30,1.0,00:03.5,00:04.0,00:05.0,,0,,-1,,-1,,,,,,
video_0025_0_25_104_obs1,0_25_104,video_0025,95,109,149,40,1.3333333333333333,00:03.2,00:03.6,00:05.0,,0,,-1,,-1,,,,,,
video_0025_0_25_104_obs2,0_25_104,video_0025,85,99,149,50,1.6666666666666667,00:02.8,00:03.3,00:05.0,,0,,-1,,-1,,,,,,
video_0025_0_25_104_obs3,0_25_104,video_0025,75,89,149,60,2.0,00:02.5,00:03.0,00:05.0,,0,,-1,,-1,,,,,,
video_0025_0_25_104_obs4,0_25_104,video_0025,65,79,149,70,2.333333333333333,00:02.2,00:02.6,00:05.0,,0,,-1,,-1,,,,,,
video_0025_0_25_104_obs5,0_25_104,video_0025,55,69,149,80,2.6666666666666665,00:01.8,00:02.3,00:05.0,,0,,-1,,-1,,,,,,
video_0025_0_25_104_obs6,0_25_104,video_0025,45,59,149,90,3.0,00:01.5,00:02.0,00:05.0,,0,,-1,,-1,,,,,,
video_0025_0_25_101b_obs0,0_25_101b,video_0025,13,27,57,30,1.0,00:00.4,00:00.9,00:01.9,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,57.0,1.0,
video_0025_0_25_101b_obs1,0_25_101b,video_0025,3,17,57,40,1.3333333333333333,00:00.1,00:00.6,00:01.9,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,57.0,1.0,
video_0025_0_25_107_obs0,0_25_107,video_0025,149,163,193,30,1.0,00:05.0,00:05.4,00:06.4,,0,,-1,,-1,,,,,,
video_0025_0_25_107_obs1,0_25_107,video_0025,139,153,193,40,1.3333333333333333,00:04.6,00:05.1,00:06.4,,0,,-1,,-1,,,,,,
video_0025_0_25_107_obs2,0_25_107,video_0025,129,143,193,50,1.6666666666666667,00:04.3,00:04.8,00:06.4,,0,,-1,,-1,,,,,,
video_0025_0_25_107_obs3,0_25_107,video_0025,119,133,193,60,2.0,00:04.0,00:04.4,00:06.4,,0,,-1,,-1,,,,,,
video_0025_0_25_107_obs4,0_25_107,video_0025,109,123,193,70,2.333333333333333,00:03.6,00:04.1,00:06.4,,0,,-1,,-1,,,,,,
video_0025_0_25_107_obs5,0_25_107,video_0025,99,113,193,80,2.6666666666666665,00:03.3,00:03.8,00:06.4,,0,,-1,,-1,,,,,,
video_0025_0_25_107_obs6,0_25_107,video_0025,89,103,193,90,3.0,00:03.0,00:03.4,00:06.4,,0,,-1,,-1,,,,,,
video_0027_0_27_119b_obs0,0_27_119b,video_0027,27,41,71,30,1.0,00:00.9,00:01.4,00:02.4,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,71.0,1.0,
video_0027_0_27_119b_obs1,0_27_119b,video_0027,17,31,71,40,1.3333333333333333,00:00.6,00:01.0,00:02.4,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,71.0,1.0,
video_0027_0_27_119b_obs2,0_27_119b,video_0027,7,21,71,50,1.6666666666666667,00:00.2,00:00.7,00:02.4,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,71.0,1.0,
video_0027_0_27_118_obs0,0_27_118,video_0027,105,119,149,30,1.0,00:03.5,00:04.0,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_118_obs1,0_27_118,video_0027,95,109,149,40,1.3333333333333333,00:03.2,00:03.6,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_118_obs2,0_27_118,video_0027,85,99,149,50,1.6666666666666667,00:02.8,00:03.3,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_118_obs3,0_27_118,video_0027,75,89,149,60,2.0,00:02.5,00:03.0,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_118_obs4,0_27_118,video_0027,65,79,149,70,2.333333333333333,00:02.2,00:02.6,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_118_obs5,0_27_118,video_0027,55,69,149,80,2.6666666666666665,00:01.8,00:02.3,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_118_obs6,0_27_118,video_0027,45,59,149,90,3.0,00:01.5,00:02.0,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_119_obs0,0_27_119,video_0027,105,119,149,30,1.0,00:03.5,00:04.0,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_119_obs1,0_27_119,video_0027,95,109,149,40,1.3333333333333333,00:03.2,00:03.6,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_119_obs2,0_27_119,video_0027,85,99,149,50,1.6666666666666667,00:02.8,00:03.3,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_119_obs3,0_27_119,video_0027,75,89,149,60,2.0,00:02.5,00:03.0,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_119_obs4,0_27_119,video_0027,65,79,149,70,2.333333333333333,00:02.2,00:02.6,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_119_obs5,0_27_119,video_0027,55,69,149,80,2.6666666666666665,00:01.8,00:02.3,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_119_obs6,0_27_119,video_0027,45,59,149,90,3.0,00:01.5,00:02.0,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_120_obs0,0_27_120,video_0027,105,119,149,30,1.0,00:03.5,00:04.0,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_120_obs1,0_27_120,video_0027,95,109,149,40,1.3333333333333333,00:03.2,00:03.6,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_120_obs2,0_27_120,video_0027,85,99,149,50,1.6666666666666667,00:02.8,00:03.3,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_120_obs3,0_27_120,video_0027,75,89,149,60,2.0,00:02.5,00:03.0,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_120_obs4,0_27_120,video_0027,65,79,149,70,2.333333333333333,00:02.2,00:02.6,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_120_obs5,0_27_120,video_0027,55,69,149,80,2.6666666666666665,00:01.8,00:02.3,00:05.0,,0,,-1,,-1,,,,,,
video_0027_0_27_120_obs6,0_27_120,video_0027,45,59,149,90,3.0,00:01.5,00:02.0,00:05.0,,0,,-1,,-1,,,,,,
video_0030_0_30_134_obs0,0_30_134,video_0030,135,149,179,30,1.0,00:04.5,00:05.0,00:06.0,,0,,-1,,-1,,,,,,
video_0030_0_30_134_obs1,0_30_134,video_0030,125,139,179,40,1.3333333333333333,00:04.2,00:04.6,00:06.0,,0,,-1,,-1,,,,,,
video_0030_0_30_134_obs2,0_30_134,video_0030,115,129,179,50,1.6666666666666667,00:03.8,00:04.3,00:06.0,,0,,-1,,-1,,,,,,
video_0030_0_30_134_obs3,0_30_134,video_0030,105,119,179,60,2.0,00:03.5,00:04.0,00:06.0,,0,,-1,,-1,,,,,,
video_0030_0_30_134_obs4,0_30_134,video_0030,95,109,179,70,2.333333333333333,00:03.2,00:03.6,00:06.0,,0,,-1,,-1,,,,,,
video_0030_0_30_134_obs5,0_30_134,video_0030,85,99,179,80,2.6666666666666665,00:02.8,00:03.3,00:06.0,,0,,-1,,-1,,,,,,
video_0030_0_30_134_obs6,0_30_134,video_0030,75,89,179,90,3.0,00:02.5,00:03.0,00:06.0,,0,,-1,,-1,,,,,,
video_0030_0_30_135_obs0,0_30_135,video_0030,45,59,89,30,1.0,00:01.5,00:02.0,00:03.0,,0,,-1,,-1,,,,,,
video_0030_0_30_135_obs1,0_30_135,video_0030,35,49,89,40,1.3333333333333333,00:01.2,00:01.6,00:03.0,,0,,-1,,-1,,,,,,
video_0030_0_30_136_obs0,0_30_136,video_0030,123,137,167,30,1.0,00:04.1,00:04.6,00:05.6,,0,,-1,,-1,,,,,,
video_0030_0_30_136_obs1,0_30_136,video_0030,113,127,167,40,1.3333333333333333,00:03.8,00:04.2,00:05.6,,0,,-1,,-1,,,,,,
video_0030_0_30_136_obs2,0_30_136,video_0030,103,117,167,50,1.6666666666666667,00:03.4,00:03.9,00:05.6,,0,,-1,,-1,,,,,,
video_0030_0_30_136_obs3,0_30_136,video_0030,93,107,167,60,2.0,00:03.1,00:03.6,00:05.6,,0,,-1,,-1,,,,,,
video_0030_0_30_136_obs4,0_30_136,video_0030,83,97,167,70,2.333333333333333,00:02.8,00:03.2,00:05.6,,0,,-1,,-1,,,,,,
video_0030_0_30_136_obs5,0_30_136,video_0030,73,87,167,80,2.6666666666666665,00:02.4,00:02.9,00:05.6,,0,,-1,,-1,,,,,,
video_0030_0_30_136_obs6,0_30_136,video_0030,63,77,167,90,3.0,00:02.1,00:02.6,00:05.6,,0,,-1,,-1,,,,,,
video_0030_0_30_137_obs0,0_30_137,video_0030,1,15,45,30,1.0,00:00.0,00:00.5,00:01.5,,0,,-1,,-1,,,,,,
video_0030_0_30_134b_obs0,0_30_134b,video_0030,105,119,149,30,1.0,00:03.5,00:04.0,00:05.0,1.0,1,0.0,0,1.0,1,0.0,0.0,0.0,-1.0,1.0,
video_0030_0_30_134b_obs1,0_30_134b,video_0030,95,109,149,40,1.3333333333333333,00:03.2,00:03.6,00:05.0,1.0,1,0.0,0,1.0,1,0.0,0.0,0.0,-1.0,1.0,
video_0030_0_30_134b_obs2,0_30_134b,video_0030,85,99,149,50,1.6666666666666667,00:02.8,00:03.3,00:05.0,1.0,1,0.0,0,1.0,1,0.0,0.0,0.0,-1.0,1.0,
video_0030_0_30_134b_obs3,0_30_134b,video_0030,75,89,149,60,2.0,00:02.5,00:03.0,00:05.0,1.0,1,0.0,0,1.0,1,0.0,0.0,0.0,-1.0,1.0,
video_0030_0_30_134b_obs4,0_30_134b,video_0030,65,79,149,70,2.333333333333333,00:02.2,00:02.6,00:05.0,1.0,1,0.0,0,1.0,1,0.0,0.0,0.0,-1.0,1.0,
video_0030_0_30_134b_obs5,0_30_134b,video_0030,55,69,149,80,2.6666666666666665,00:01.8,00:02.3,00:05.0,1.0,1,0.0,0,1.0,1,0.0,0.0,0.0,-1.0,1.0,
video_0030_0_30_134b_obs6,0_30_134b,video_0030,45,59,149,90,3.0,00:01.5,00:02.0,00:05.0,1.0,1,0.0,0,1.0,1,0.0,0.0,0.0,-1.0,1.0,
video_0031_0_31_155b_obs0,0_31_155b,video_0031,233,247,277,30,1.0,00:07.8,00:08.2,00:09.2,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0031_0_31_155b_obs1,0_31_155b,video_0031,223,237,277,40,1.3333333333333333,00:07.4,00:07.9,00:09.2,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0031_0_31_155b_obs2,0_31_155b,video_0031,213,227,277,50,1.6666666666666667,00:07.1,00:07.6,00:09.2,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0031_0_31_155b_obs3,0_31_155b,video_0031,203,217,277,60,2.0,00:06.8,00:07.2,00:09.2,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0031_0_31_155b_obs4,0_31_155b,video_0031,193,207,277,70,2.333333333333333,00:06.4,00:06.9,00:09.2,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0031_0_31_155b_obs5,0_31_155b,video_0031,183,197,277,80,2.6666666666666665,00:06.1,00:06.6,00:09.2,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0031_0_31_155b_obs6,0_31_155b,video_0031,173,187,277,90,3.0,00:05.8,00:06.2,00:09.2,0.0,0,0.0,0,1.0,1,1.0,1.0,1.0,-1.0,1.0,
video_0031_0_31_140_obs0,0_31_140,video_0031,255,269,299,30,1.0,00:08.5,00:09.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_140_obs1,0_31_140,video_0031,245,259,299,40,1.3333333333333333,00:08.2,00:08.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_140_obs2,0_31_140,video_0031,235,249,299,50,1.6666666666666667,00:07.8,00:08.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_140_obs3,0_31_140,video_0031,225,239,299,60,2.0,00:07.5,00:08.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_140_obs4,0_31_140,video_0031,215,229,299,70,2.333333333333333,00:07.2,00:07.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_140_obs5,0_31_140,video_0031,205,219,299,80,2.6666666666666665,00:06.8,00:07.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_140_obs6,0_31_140,video_0031,195,209,299,90,3.0,00:06.5,00:07.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_141_obs0,0_31_141,video_0031,255,269,299,30,1.0,00:08.5,00:09.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_141_obs1,0_31_141,video_0031,245,259,299,40,1.3333333333333333,00:08.2,00:08.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_141_obs2,0_31_141,video_0031,235,249,299,50,1.6666666666666667,00:07.8,00:08.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_141_obs3,0_31_141,video_0031,225,239,299,60,2.0,00:07.5,00:08.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_141_obs4,0_31_141,video_0031,215,229,299,70,2.333333333333333,00:07.2,00:07.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_141_obs5,0_31_141,video_0031,205,219,299,80,2.6666666666666665,00:06.8,00:07.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_141_obs6,0_31_141,video_0031,195,209,299,90,3.0,00:06.5,00:07.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_143_obs0,0_31_143,video_0031,241,255,285,30,1.0,00:08.0,00:08.5,00:09.5,,0,,-1,,-1,,,,,,
video_0031_0_31_143_obs1,0_31_143,video_0031,231,245,285,40,1.3333333333333333,00:07.7,00:08.2,00:09.5,,0,,-1,,-1,,,,,,
video_0031_0_31_143_obs2,0_31_143,video_0031,221,235,285,50,1.6666666666666667,00:07.4,00:07.8,00:09.5,,0,,-1,,-1,,,,,,
video_0031_0_31_143_obs3,0_31_143,video_0031,211,225,285,60,2.0,00:07.0,00:07.5,00:09.5,,0,,-1,,-1,,,,,,
video_0031_0_31_143_obs4,0_31_143,video_0031,201,215,285,70,2.333333333333333,00:06.7,00:07.2,00:09.5,,0,,-1,,-1,,,,,,
video_0031_0_31_143_obs5,0_31_143,video_0031,191,205,285,80,2.6666666666666665,00:06.4,00:06.8,00:09.5,,0,,-1,,-1,,,,,,
video_0031_0_31_143_obs6,0_31_143,video_0031,181,195,285,90,3.0,00:06.0,00:06.5,00:09.5,,0,,-1,,-1,,,,,,
video_0031_0_31_144_obs0,0_31_144,video_0031,255,269,299,30,1.0,00:08.5,00:09.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_144_obs1,0_31_144,video_0031,245,259,299,40,1.3333333333333333,00:08.2,00:08.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_144_obs2,0_31_144,video_0031,235,249,299,50,1.6666666666666667,00:07.8,00:08.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_144_obs3,0_31_144,video_0031,225,239,299,60,2.0,00:07.5,00:08.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_144_obs4,0_31_144,video_0031,215,229,299,70,2.333333333333333,00:07.2,00:07.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_144_obs5,0_31_144,video_0031,205,219,299,80,2.6666666666666665,00:06.8,00:07.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_144_obs6,0_31_144,video_0031,195,209,299,90,3.0,00:06.5,00:07.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_145_obs0,0_31_145,video_0031,198,212,242,30,1.0,00:06.6,00:07.1,00:08.1,,0,,-1,,-1,,,,,,
video_0031_0_31_145_obs1,0_31_145,video_0031,188,202,242,40,1.3333333333333333,00:06.3,00:06.7,00:08.1,,0,,-1,,-1,,,,,,
video_0031_0_31_145_obs2,0_31_145,video_0031,178,192,242,50,1.6666666666666667,00:05.9,00:06.4,00:08.1,,0,,-1,,-1,,,,,,
video_0031_0_31_145_obs3,0_31_145,video_0031,168,182,242,60,2.0,00:05.6,00:06.1,00:08.1,,0,,-1,,-1,,,,,,
video_0031_0_31_145_obs4,0_31_145,video_0031,158,172,242,70,2.333333333333333,00:05.3,00:05.7,00:08.1,,0,,-1,,-1,,,,,,
video_0031_0_31_145_obs5,0_31_145,video_0031,148,162,242,80,2.6666666666666665,00:04.9,00:05.4,00:08.1,,0,,-1,,-1,,,,,,
video_0031_0_31_147_obs0,0_31_147,video_0031,255,269,299,30,1.0,00:08.5,00:09.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_147_obs1,0_31_147,video_0031,245,259,299,40,1.3333333333333333,00:08.2,00:08.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_147_obs2,0_31_147,video_0031,235,249,299,50,1.6666666666666667,00:07.8,00:08.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_147_obs3,0_31_147,video_0031,225,239,299,60,2.0,00:07.5,00:08.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_147_obs4,0_31_147,video_0031,215,229,299,70,2.333333333333333,00:07.2,00:07.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_147_obs5,0_31_147,video_0031,205,219,299,80,2.6666666666666665,00:06.8,00:07.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_147_obs6,0_31_147,video_0031,195,209,299,90,3.0,00:06.5,00:07.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_148_obs0,0_31_148,video_0031,255,269,299,30,1.0,00:08.5,00:09.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_148_obs1,0_31_148,video_0031,245,259,299,40,1.3333333333333333,00:08.2,00:08.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_148_obs2,0_31_148,video_0031,235,249,299,50,1.6666666666666667,00:07.8,00:08.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_148_obs3,0_31_148,video_0031,225,239,299,60,2.0,00:07.5,00:08.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_148_obs4,0_31_148,video_0031,215,229,299,70,2.333333333333333,00:07.2,00:07.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_148_obs5,0_31_148,video_0031,205,219,299,80,2.6666666666666665,00:06.8,00:07.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_148_obs6,0_31_148,video_0031,195,209,299,90,3.0,00:06.5,00:07.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_149b_obs0,0_31_149b,video_0031,24,38,68,30,1.0,00:00.8,00:01.3,00:02.3,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,68.0,1.0,
video_0031_0_31_149b_obs1,0_31_149b,video_0031,14,28,68,40,1.3333333333333333,00:00.5,00:00.9,00:02.3,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,68.0,1.0,
video_0031_0_31_149b_obs2,0_31_149b,video_0031,4,18,68,50,1.6666666666666667,00:00.1,00:00.6,00:02.3,1.0,1,0.0,0,1.0,1,1.0,1.0,1.0,68.0,1.0,
video_0031_0_31_150_obs0,0_31_150,video_0031,255,269,299,30,1.0,00:08.5,00:09.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_150_obs1,0_31_150,video_0031,245,259,299,40,1.3333333333333333,00:08.2,00:08.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_150_obs2,0_31_150,video_0031,235,249,299,50,1.6666666666666667,00:07.8,00:08.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_150_obs3,0_31_150,video_0031,225,239,299,60,2.0,00:07.5,00:08.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_150_obs4,0_31_150,video_0031,215,229,299,70,2.333333333333333,00:07.2,00:07.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_150_obs5,0_31_150,video_0031,205,219,299,80,2.6666666666666665,00:06.8,00:07.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_150_obs6,0_31_150,video_0031,195,209,299,90,3.0,00:06.5,00:07.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_151_obs0,0_31_151,video_0031,131,145,175,30,1.0,00:04.4,00:04.8,00:05.8,,0,,-1,,-1,,,,,,
video_0031_0_31_151_obs1,0_31_151,video_0031,121,135,175,40,1.3333333333333333,00:04.0,00:04.5,00:05.8,,0,,-1,,-1,,,,,,
video_0031_0_31_151_obs2,0_31_151,video_0031,111,125,175,50,1.6666666666666667,00:03.7,00:04.2,00:05.8,,0,,-1,,-1,,,,,,
video_0031_0_31_151_obs3,0_31_151,video_0031,101,115,175,60,2.0,00:03.4,00:03.8,00:05.8,,0,,-1,,-1,,,,,,
video_0031_0_31_151_obs4,0_31_151,video_0031,91,105,175,70,2.333333333333333,00:03.0,00:03.5,00:05.8,,0,,-1,,-1,,,,,,
video_0031_0_31_151_obs5,0_31_151,video_0031,81,95,175,80,2.6666666666666665,00:02.7,00:03.2,00:05.8,,0,,-1,,-1,,,,,,
video_0031_0_31_152_obs0,0_31_152,video_0031,255,269,299,30,1.0,00:08.5,00:09.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_152_obs1,0_31_152,video_0031,245,259,299,40,1.3333333333333333,00:08.2,00:08.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_152_obs2,0_31_152,video_0031,235,249,299,50,1.6666666666666667,00:07.8,00:08.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_152_obs3,0_31_152,video_0031,225,239,299,60,2.0,00:07.5,00:08.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_152_obs4,0_31_152,video_0031,215,229,299,70,2.333333333333333,00:07.2,00:07.6,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_152_obs5,0_31_152,video_0031,205,219,299,80,2.6666666666666665,00:06.8,00:07.3,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_152_obs6,0_31_152,video_0031,195,209,299,90,3.0,00:06.5,00:07.0,00:10.0,,0,,-1,,-1,,,,,,
video_0031_0_31_153_obs0,0_31_153,video_0031,207,221,251,30,1.0,00:06.9,00:07.4,00:08.4,,0,,-1,,-1,,,,,,
video_0031_0_31_153_obs1,0_31_153,video_0031,197,211,251,40,1.3333333333333333,00:06.6,00:07.0,00:08.4,,0,,-1,,-1,,,,,,
video_0031_0_31_153_obs2,0_31_153,video_0031,187,201,251,50,1.6666666666666667,00:06.2,00:06.7,00:08.4,,0,,-1,,-1,,,,,,
video_0031_0_31_153_obs3,0_31_153,video_0031,177,191,251,60,2.0,00:05.9,00:06.4,00:08.4,,0,,-1,,-1,,,,,,
video_0031_0_31_153_obs4,0_31_153,video_0031,167,181,251,70,2.333333333333333,00:05.6,00:06.0,00:08.4,,0,,-1,,-1,,,,,,
